feature,label
L D L P F Q T R S N P I P W I N T W L V S D N V Q V A P Q E V E V S S Y L V G Q I D S E V D T D D L S N F Q L X X X X X X X X X X X X X X X X X X X X X X X X X X,1
V P K N G K Q G A Q G R P Q K Q T F P I Q Q K S Q H N K S V V Q E T P Q T Q N L Y P D L S E I K K E Y N V K E K D Q V E D L N L D S L W E X X X X X X X X X X X X,1
G E R D D R G P P A S V A A L R S N F E R I R K G H G Q P G A D A E K P F Y V N V E F H H E R G L V K V N D K E V S D R I S S L G S Q A M Q M E R K K S Q H G A G,1
K A E V G N A Q P G T E I F N L P A V T T S S S V N P R N H S F S D P A S N L G L E D I I R K A L M G N M E E K Q E D Q Q Q Q Q Q T L M S A A N S S G S M S S I S,1
N P I L T S L L Q I T G N G G S T I G S S P T P P H H T P P P V S S M A G N T K N H P M L M N L L K D N P A Q D F S T L Y G S S P L E R Q N S S S G S P R M E I C,1
E P A T L I K A I D G D T V K L M Y K G Q P M T F R L L L V D T P E T K H P K K G V E K Y G P E A S A F T K K M V E N A K K I E V E F D K G Q R T D K Y G R G L A,1
P P F N S L L F A L L A A A G G L Q G I Y V L V M L V L L I L A Y R R R W R R L T V C G G I M F L A C V L V L I V D A V L Q L S P L L G A V T V V S M T L L L L A,1
N T L N Y V T E T N A D T I D K N H A I Y E K A K E V S S A L S K V L S K I D D T S A E L L T E D I S N L K N N N D I T A E N N N I Y K A A K D V T T S L S K V L,1
R Q E M A A R I N Q N N L P V D E N S Q T T Q N S E T E D Y S D R R I G R N E P C P C G S G K K Y K H C H G S R V A R Q X X X X X X X X X X X X X X X X X X X X X,1
K R S A S P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
D C P T Q A Q M S E D P P H S T H H G S R G E E R P Y C E I C E M F G H W A T N C N D D E T F X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
G T E I F N M P A I T G T G L M T Y R S Q A V Q E H A S T N M G L E A I I R K A L M G K Y D Q W E E S P P L S A N A F N P L N A S A S L P A A M P I T A A D G R S,1
S T K C I R T S D P Q I R T I G K D L M V K L Y K N G S S K V V R S E L D K F A S S D S N N P T Y Q K I V R E I Y N F D G S K P K S E K K K K I S F M L X X X X X,1
C T Q C L Q H P W L Q K D T K N M E A K K L S K D R M K K Y M A R R K W Q K T G H A V R A I G R L S S M A M I S G M S G R K A S G S S P T S P I N A D K V E N E D,1
R L L L M D C R P Q E L Y E S S H I E S A I N V A I P G I M L R R L Q K G N L P V R A L F T R C E D R D R F T R R C G T D T V V L Y D E N S S D W N E N T G G E S,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M K R V M F H A K I H R A T V T Q A D L H Y V G S V T V D Q D L L D A A G I L P F E Q V D I Y D I,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X M T F E M L Y S K I H R A T I T D A N L N Y I G S I T I D E D L A K L A K L R E G M K V E I V D V N N G E,1
T A G M D L N Q L R S H H H D S S D E P S E S S E P C C D S C R C T K S I P P Q C H C A D I R L N S C H S A C K S C M C T R S M P G K C R C L D T D D F C Y K P C,1
E N F T D N A K I I I V Q L N E S V V I N C T R P N N N T R K S I H I G P G R A F Y T T G E I I G D I R Q A H C N L S R E H W N N T L R Q I V I K L R E Q F R N K,1
X X X X X X X X X X X X X X X X X D G A A A P T D P E M V T L P L E P S S T M G Q V G R Q L A I I G D D I N R R Y D S E F Q A M L Q H L Q P T A E N A Y E Y F T K,1
N Y K L L I G S V I P R P V A V V T T K S A K D I V N I A P F S Y F N I V S S N R P I L S L A I Q R K Q D A V K D T A K N I L E T R E A V I H I L D E D N V E E V,1
A L P S A S E E Q V A Q D T E E V F R S Y V F Y R H Q Q P S S T M G Q V G R Q L A I I G D D I N R R Y D S E F Q T M L Q H L Q P T A E N A Y E Y F T K I A T S L F,1
L Q N E H L D W H F R I N T R I K G S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K,1
Q I T G N G G S T I G S S P T P P H H T P P P V S S M A G N T K N H P M L M N L L K D N P A Q D F S T L Y G S S P L E R Q N S S S G S P R M E M C S G S N K A K K,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G D M R Q A H C X X X X X X X X X X X X X X X X X,1
A S K E Q I A S P K R P G P S D N G N E I P T K F V Q K V T I T K E G K K R V A P Q L L T T L S A T P S T S R L A S T Q L Q H T G S S Q L P P Q Q F S Q P I N S L,1
P E N Q T P K L T N V L N G E S L E D I R K N L L K K Q V E T R T A D G R R R I T P L C I A Q L D T G D F S P A L F N S V P I L P G S S A S T Q L T P Q I S S D S,1
D T E E V F R S Y V F Y L H Q Q E Q E T Q G R P P A N P E M D N L P L E P N S I L G Q V G R Q L A L I G D D I N R R Y D T E F Q N L L E Q L Q P T A G N A Y E L F,1
S P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X M S P T C C I P L L F C D N D M G D S I L S Q A E I D A L L N G D S E V K D E P T A S V S G E S D I R P Y D P N T,1
X X X X X X X X X X X X M S T N P K P Q R K T K R N T Y R R P Q D V K F P G G G Q I V G G V Y L L P R R G P R L G V R A T R K T S E R S Q P R G R R Q P I P K D Q,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X C T R P N N N T R K S I H L G P G R A F Y A T G E I I G D I R Q A H C X X X X X X X X X X X X X X X X,1
E R Q L L M V L L E N I P E Q S A R P K R E N E S L L N G P Q V D T S K A G V V A S Q D Q V D D L L D S L G F X X X X X X X X X X X X X X X X X X X X X X X X X X,1
T R I K G S Q N T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N I H A D E N D E G,1
V L G D G V Q L P P G D Y S T T P G G T L F S T T P G G T R I I Y D R K F L M E C R N S P V T K T P P R D L P T I P G V T S P S S D E P P M E A S Q S H L R N S P,1
Y A S G G Q P I G R H G E A T D R I L D V T D N I F S S M G D A G E M V R Q A R I L A Q A T S D L V N A I K A D A E G E S D L E N S R K L L S A A K L L A D A T A,1
S N V C G K G N K C I L G S N G E E N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
T A K A P L S T V S A N T T N M D E V P R P Q A L S G S S V V W E L D D G L D E A F S R L A Q S R T N P Q V L D T G L T A Q D M H Y A Q C L S P V D W D K P D S S,1
S G K D D H R A S S R P Q S A A A D D T S S E L Q Q L A E M D A P Q Q R R G G F R R I A R L V G V L R E W A Y R N F R E E E P R P D S F L E R F R G P E L H T V T,1
X X X X X X X X X X X X X X M S S S Q S G V C P C Q G S A S H P T I L Y T L L S P G P R T R P M A P A S R S H C L C Q Q H R P V R L C A P H R T C R E A L D V L G,1
N Q N P I G I I E A A V G V S E D L L N L N G M E A K N N E Q S G I S Q T V I V G P W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N K E T A I G D F Q,1
R W K Y G E G N R R S G R G G S G I R S S R L E E D D G D V A M S D A Q D G P R V R Y N P Y T T R P N R R G D T W H D R D R I H V T V R R D R A P P E R G G A G T,1
V G C A V T T I S S N L T E M S R G V K L L A A L L E D E G G S G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L Q,1
H V M Q R Q C C Q Q L R Q I P E Q S R H E S I R A I I Y S I I L Q Q Q Q Q Q Q Q Q Q Q Q Q Q Q G Q S I I Q Y Q Q Q P P Q Q L G Q C V S Q P Q Q Q L Q Q Q L G Q Q P,1
P Y Q V P F V Q A F D Q A T R V Y Q D L G G P S Q A P L P C V L W P V L P E P L P Q G Q L T A Y H V S A A P T G S W F P A P Q P A P E N A Y Q A Y A A P Q L F P V,1
C T L I D A L L G D P H C D G F Q N K E W D L F V E R S K A Y S N C Y P Y D V P D Y A S L R S L V A S S G T L E F N N E S F N W T G V A Q N G T S S A C K R R S N,1
L G A A A A I E A A A K K L E Q L K P R A K P K Q A D E S L N F E E Q I L E A A K S I A A A T S A L V K A A S A A Q R E L V A Q G K V G A I P A N A D D D G Q W S,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M T F E M L Y S K I H R A T I T D A N L N Y I G S I T I D E D L A K L A K L R E G,1
M K S R L N C T Q C L Q H P W L Q K D T K N M E A K K L S K D R M K K Y M A R R K W Q K T G H A V R A I G R L S S M A M I S G M S G R K A S G S S P T S P I N A D,1
D I E A K V T K N I T E I A D L T Q K I F D L R G K F K R P T L R R V R I S A D A M M Q A L L G A R A K E S L D L R A H L K Q V K K E D T E K E N R E V G D W R K,1
P K N G K Q G A Q G R P Q K Q T F P I Q Q K S Q H N K S V V Q E T P Q T Q N L Y P D L S E I K K E Y N V K E K D Q V E D L N L D S L W E X X X X X X X X X X X X X,1
T A L R Q A I L C W G D L M T L A T W V G V N L E D P A S R D L V V S Y V N T N M G L K F K Q L L W F H I S C L T F G R E T V I E Y L V S F G V W I R T P P A Y R,1
V I R S A N F T D N A K T I I V Q L N Q S V E I N C T R P N N N T R K S I R I Q R G P G R A F V T I G K I G N M R Q A H C N I S R A K W N A T L K Q I A S K L R E,1
V V F L V G V T T A G M D L N Q L R S H H H D S S D E P S E S S E P C C D S C R C T K S I P P Q C H C A D I R L N S C H S A C K S C M C T R S M P G K C R C L D T,1
M H P R V K E V R T D S G S L R R D M Q P L S P I S V H E R Y S S P T A G S A K R R L F G E D P P K E M L M D K I I T E G T K L K I A P S S S I T A E N V S I L P,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M L A R R K P V L P A L T I N P T I A E G P S P T S E G A S E A N L V D L Q K K L,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L,1
V T R D G T V P M S S E Q E N C H L V T V T E E E I E N C V R V I P R L D T L I L V K A M G H R K R F G N P F R N K L S A Q S S I R D R R K S S S V K D P T Y V P,1
L E S V I K N Y K H C F P E I F G K A S E S L Q L V F G I D V K E A D P T G H S Y V L V T C L G L S Y D G L L G D N Q I M P K T G F L I I V L V M I A M E G G H A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A S K A A R K S A P S T G G V K K P H R Y K P G T V A L R E I R R,1
E E R Y D M E V K V Q K S S K E L E D L N Q K I F D L R G K F K R P A L R R V R M S A D A M L R A L L G S K H K V N M E L R A N L K Q V K K E D T D K E K D L R D,1
X X X X X X X X X X X X X X X X X X M S S G Q S G V C P C Q G S A G R P T I L Y A L L S P S P R T R P V A P A S H S H C L C Q Q Q R P V R L C A P H R T C R E A L,1
X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A S K A A R K S A P S T G G V K K P H R Y K P G T V A L R E I R R Y Q K S T,1
V N D F Q I S K Y E D E I S A E Y D D S L I D E E E D D E D L D E F K P I V Q Y D N F Q D E E N I G I Y K E L E D L I E K N E N L D D L D E G I E K S S E E L S E,1
I A A I V L G G G V F F Y Y V S K A P S L S E S K L V A T T S S K I Y D N K N Q L I A D L G S E R R V N A Q A N D I P T D L V K A I V S I E D H R F F D H R G I D,1
P E K R S A S P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
R R R P W C Y V Q V G L K L L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V,1
P W C Y V Q V G L K L L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G G,1
A V G C A V T T I S S N L T E M S R G V K L L A A L L E D E G G S G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L,1
X X X X X X X X X X X X M L P T A V L L V L A V S V A A R D N A T C D G P C G L R F R Q K L E S G M R V V G G M S A E P G A W P W M V S L Q I F M Y H N N R R Y H,1
M R H I I C H G G V I T E E M A A S L L D Q L I E E V L A D N L P P P S H F E P P T L H E L Y D L D V T A P E D P N E E A V S Q I F P D S V M L A V Q E G I D L L,1
T P L D E K G L A L L L N Y L H D F L K Y L A K N S A T L F S A S D Y E V A P P E Y H R K A V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X V I R S S N F T D N A K I I I V H L N K S V K I N C T R P N N N T R K R I H I G P G R A F Y T T R G I I G D I R Q A H C N I S K T E W N D T V R Q I V X X X X X,1
R R P W C Y V Q V G L K P L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C,1
G Y G G Y G G Y D Y T G Y N N Y Y G Y G D Y S N Q Q S G Y G K V S R R G G H Q N S Y K P Y X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
N M T W M Q W E K E I D N Y T D S I Y T L L Q E A Q N Q Q E K N E Q D L L E L D K W A S L W S W F D I S N W L W Y I R I F I M I V G R X X X X X X X X X X X X X X,1
I G N I S P F S S P L S V P H S P L K S V G Y K T H S E K N H L K P S P N N S L L L H L L K S Q N A T N M N K C N L Q S E K I P V F E E S A T P T T T D D F S D N,1
V K L L A A L L E D E G G N G R P L L Q A A K G L A G A V S E L L R S A Q P A S A E P R Q N L L Q A A G N V G Q A S G E L L Q Q I G E S D T D P H F Q D V L M Q L,1
X X X X M T T S H M N G H V T E E S D S E V K N V D L A S P E E H Q N H R E M A V D C P G D L G T R M M P I R R S A Q L E R I R Q Q Q E D M R R R R E E E G K K Q,1
Y V Q V G L K L L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G G S L I,1
P L P L P Y L N S P N S D S T P T L Q R K E E V F T D E V L Q K K R E L I E S K W H R L L F H D K K M V E K K L E S L R E Y E R K R M P P R G T D V S S S E Q D N,1
G E G I D A N S G S T D S S G D G V T F P F K P E S W K P T D T E G K K Q Y D R E F L L D F Q F M P A C I Q K P E G L P P I S D V V L D K I N Q P K L P M R T L D,1
P V D T Q Q A M V R R E S V V N L E N F K K Q Y V R R R W K L S F S I V S L C N H L T R S L M K K V H L R T S E D L R N C E S D T E E N I A R R K A L H P R R R S,1
E T S A K T R Q G V D D A F Y T L V R E I R K H K E K M S K D G K K K K K K S K T K C V I M X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
L L L M D C R P Q E L Y E S S H I E S A I N V A I P G I M L R R L Q K G N L P V R A L F T R C E D R D R F T R R C G T D T V V L Y D E N S S D W N E N T G G E S V,1
E S A G G L I Q T A R A L A V N P R D P P R W S V L A G H S R T V S D S I K K L I T S M R D K A P G Q L E C E T A I A A L N S C L R D L D Q A S L A A V S Q Q L A,1
C D C F D L H D T E D C P T Q A Q M S E D P P H S T H H G S R G E E R P Y C E I C E M F G H W A T N C N D D E T F X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M I K L F S L K Q Q K K E E E S A G G T K G S S K K A S A A Q L R I Q K D I T E L N L P,1
L I K A I D G D T V K L M Y K G Q P M T F R L L L V D T P E T K H P K K G V E K Y G P E A S A F T K K M V E N A K K I E V E F D K G Q R T D K Y G R G L A Y I Y A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R F R P G T V A,1
N C T L I D A L L G D P Q C D D F Q N K K W D L F V E R S K A Y S N C Y P Y D V P D Y A S L R S L V A S S G T L E F N N E S F N W T G V T Q N G T S S A C K R R S,1
T P P P P P P P P R D L A E A Y K S R P L E A L G T L K L K P A H E G L V A T V K E A G R S I H E I P R E E M R P T P E L P L A P R P L K E G S I T Q G T P L K Y,1
P L L R M F S F K A P T I D I R P R S A T I Q M N N A T H L Q E R D E E Y G Y E C L D G K D C A S F F C C F E D C R T G A W R H G R I H I R I A K M D S Y A R I F,1
M D R Y Q Q H G M A P L T Q E Q K P V A K V V N D N A P Q T A K E P D Y L D I P A F L R K Q A D X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
G V Q Q F P A S V A P A P V L M N Q P P Q I A P K R E R K T I R I R D P N Q G G K D I T E E I M S G A R T A S T P T P P Q T G G S L E P Q P N G E S P Q V A V I I,1
K T T T L T G V E A V M Y M G T L S Y D N L K T G V S I P C V C G R D A T Q Y L V Q Q E S S F V M M S A P P A E Y K L Q Q G T F L C A N E Y T G N Y Q C G H Y T H,1
X X X X X X X X X X X X X X X X X X M S T S Q P G A C P C Q G A A S R P A I L Y A L L S S S L K A V P R P R S R C L C R Q H R P V Q L C A P H R T C R E A L D V L,1
V T D A N I R N Y V T E T N A D T I D K N H A I Y E K A K E V S S A L S K V L S K I D D T S A E L L T D D I S D L K N N N D I T A E N N N I Y K A A K D V T T S L,1
A A A K K L E Q L K P R A K P K Q A D E S L N F E E Q I L E A A K S I A A A T S A L V K A A S A A Q R E L V A Q G K V G A I P A N A D D D G Q W S Q G L I S A A R,1
Q F G H D S P P C D E V A L Q E Y R T V A R S L P V A V I A A Q N A S M W E R V K S I I K S S L A M A S N V P G P I G I A A S G L S G L S A L F E G F G F X X X X,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M P A S M F S I D N I L A A R P R C K D S V L P V A P S A A A P V V F P A L H G D S L Y G A S G G A,1
X X X X X X X X X X X X X X X X X X X X M E V Q L G L G R V Y P R P P S K T Y R G A F Q N L F Q S V R E V I Q N P G P R H P E A A S A A P P G A S L L L L Q Q Q Q,1
I S F L S L V I A A I V L G G G V F F Y Y V S K A P S L S E S K L V A T T S S K I Y D N K N Q L I A D L G S E R R V N A Q A N D I P T D L V K A I V S I E D H R F,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I,1
D A N S G S T D S S G D G V T F P F K P E S W K P T D T E G K K Q Y D R E F L L D F Q F M P A C I Q K P E G L P P I S D V V L D K I N Q P K L P M R T L D P R I L,1
S T G G G P Y V N L N T A P N G S L I L T P S Q Q C L E D S L I L L Q C N Y K S C G K K L V T Q E V S P K I V G G S D S R E G A W P W V V A L Y F D D Q Q V C G A,1
L H I T D C R L K G N S K Y P N C D Y Q T S N Y Q K R I I V A C E G N P Y V P V H L D A S V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
S T H W S D S S S E V V N P Y A E V G E P R N S L S T R Q Q E E H I Y D E V A A D P V Y S V I Q N F S R N A P V T G R L M G S P G Q G I Q S T Y A L L A N S A G L,1
X X X X X X X X X X X X X X X X X X X X X X X X X X M G D S I L S Q A E I D A L L N G D S G S E E P V V I T A N E T D V K P Y D P T T Q R R V V R E R L H A L E I,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M I R T M L Q G K L H R V K V T H A D L H Y E G S C A I D Q D F L D A A G I L E N E A I,1
E E E S G A P G V P S G N G A P G P K G E G E R P A Q N E K R K E K N I K R G G N R F E P Y A N P T K R Y R A F I T N I P F D V K W Q S L K D L V K E K V G E V T,1
S L L Q I T G N G G S T I G S S P T P P H H T P P P V S S M A G N T K N H P M L M N L L K D N P A Q D F S T L Y G S S P L E R Q N S S S G S P R M E I C S G S N K,1
K L E L V E K L F A E D T E A K N P F S T Q D T D L D L E M L A P Y I P M D D D F Q L R S F D Q L S P L E N S S T S P Q S A S T N T V F Q P T Q M Q E P P I A T V,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M L S L R Q S I R F F K P A T R T L C S S R Y L L Q Q K P V V K T A Q N L A E V N G P E T L I G P G A,1
T A N T G I S N S N L N T T T T R K N I Q S R N W Y L S D S Q W A A F K D D E I T S T K H K N D Y T D P H A N K N I D K S A L N I H A D E N D E G S V D N T L G S,1
A K V Q K T L A L A K S L L K G T I K I D W D G D G K D D G N L Q I A M P E L E K W A S T E G A I L I F D D L E R C S M P I E D C L G F I N Q F V E H D G Y R V L,1
X X X X X X X X X X X X X X X X X X M E V Q L G L G R V Y P R P P S K T Y R G A F Q N L F Q S V R E V I Q N P G P R H P E A A S A A P P G A S L L L L Q Q Q Q Q Q,1
M E P Q G N S S S S D K S N S Q S S G N E G V I I N N F Y S N Q Y Q N S I D L S A S G G N A G D A P Q T N G Q L S N I L G G A A N A F A T M A P L L L D Q N T E E,1
L I D A L L G D P Q C D D F Q N K K W D L F V E R S K A Y S N C Y P Y D V P D Y A S L R S L V A S S G T L E F N N E S F N W T G V T Q N G T S S A C K R R S N N S,1
R P W C Y V Q V G L K P L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G,1
X X X X X X X X X X X X X X X X M S T S Q P G A C P C Q G A A S R P A I L Y A L L S S S L K A V P R P R S R C L C R Q H R P V Q L C A P H R T C R E A L D V L A K,1
R K D N E G Q C I G I V L P K G H E G D T L S S R Y P A V F I N E S E P F S D K E R S E L S E L K R T D S D A Y E K L Y S E T I S K H V S D G S Y G N R V I I S H,1
D N M T W M Q W E R E I D N Y T D L I Y D L L E K S Q T Q Q E K N E Q E L L E L D K W A S L W N W F D I T N W L W X X X X X X X X X X X X X X X X X X X X X X X X,1
I T G N G G S T I G S S P T P P H H T P P P V S S M A G N T K N H P M L M N L L K D N P A Q D F S T L Y G S S P L E R Q N S S S G S P R M E M C S G S N K A K K K,1
P A S L Q C V N I N I S P D E V C Q K A Y P R T I T P G M V C A G V P Q G G K D S C Q G D S G G P L V C R G Q L Q G L V S W G M E R C A L P G Y P G V Y T N L C K,1
E T A K A P L S T V S A N T T N M D E V P R P Q A L S G S S V V W E L D D G L D E A F S R L A Q S R T N P Q V L D T G L T A Q D M H Y A Q C L S P V D W D K P D S,1
X X X X M A K R V A D A Q I Q R E T Y D S N E S D D D V T P S T K V A S S A V M N R R K I A M P K R R M A F K P F G S A K S D E T K Q A S S F S F L N R A D G T G,1
A Y T P L D E K G L A L L L N Y L H D F L K Y L A K N S A T L F S A S D Y E V A P P E Y H R K A V X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X X X X X X X M F Q R K T L Q R R N L K G L N L N L H P D V G N N G Q L Q E K T E T H Q G Q S R I E G H V M S N I N A I Q N N S N L F,1
R D S Q G S V A S T H W S D S S S E V V N P Y A E V G E P R N S L S T R Q Q E E H I Y D E V A A D P V Y S V I Q N F S R N A P V T G R L M G S P G Q G I Q S T Y A,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X M D F G S L E T V V A N S A F I A A R G S F D G S S T P S S R D K K Y L A K L R L P P L S K C E G L R,1
N N E I T A S K I D D G N N S K P L S P G W T D Q T A Y N A F G I T T G M F N T T T M D D V Y N Y L F D D E D T P P N P K K E X X X X X X X X X X X X X X X X X X,1
R P W C Y V Q V G L K L L V Q E C M V H D C A D G K K P S S P P E E L K F Q C G Q K T L R P R F K I I G G E F T T I E N Q P W F A A I Y R R H R G G S V T Y V C G,1
S D V C G K G N K C I L G S N G E E N Q C V T G E G T P K P Q S H N D G D F E E I P E E Y L Q X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R R Y Q K S T E L L I R K L P F Q R L V R E I A Q,1
G D V C L P P G H P D A I N F D D S G V F D T F K S Y D F T P M D S S A V Y V L S S M A R Q R R A S L S C G G P G T G Q E F A G S E F S K S C G S P G S S Q L S S,1
X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X A R T K Q T A R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R,1
P K G E G G F G G R G G G R G G F G G R G G G R G G R G G F G G R G R G G F G G R G G F R G G R G G G G D H K P Q G K K T K F E X X X X X X X X X X X X X X X X X,1
S N T S V E T W K H N D P F A P G G T V V A A A S D S A T D P F A S V F G N E S F G D G F A D F S T L S K V N N E D A F N P T I S S S T S S V T I A K P M L E E T,1
G I A G A P G F P G P R G P P G P Q G A T G P L G P K G Q T G E P G I A G F K G E Q G P K G E P G P A G P Q G A P G P A G E E G K R G A R G E P G G V G P I G P P,1
V Q K S S K E L E D L N Q K I F D L R G K F K R P A L R R V R M S A D A M L R A L L G S K H K V N M E L R A N L K Q V K K E D T D K E K D L R D V G D W R K N I E,1
E D D E S K F F S Y G Q Y P A G L A H K I Q S A N H M D D N D T E L D T P I N Y S L K Y S D E Q L N S G R Q S P T Q N E R W S R P K H I I D S E M K Q S E Q R Q P,1
L I R D I V M E P Q G N S S S S D K S N S Q S S G N E G V I I N N F Y S N Q Y Q N S I D L S A S G G N A G D A P Q T N G Q L S N I L G G A A N A F A T M A P L L L,1
H R A S S R P Q S A A A D D T S S E L Q Q L A E M D A P Q Q R R G G F R R I A R L V G V L R E W A Y R N F R E E E P R P D S F L E R F R G P E L H T V T T Q Q G D,1
P S S I D D S Q D N T A G G P A T T T L I P R K V E S S K V S K K R I A P T P V Y P X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X X,1
P I G I I E A A V G V S E D L L N L N G M E A K N N E Q S G K S Q T V I V G S W G A K V S T S S N G K A F D D G A F T G I R E I N L S Y N K E T A I G D F Q V V Y,1
A Q D T E E V F R S Y V F Y L H Q Q E Q E T Q G R P P A N P E M D N L P L E P N S I L G Q V G R Q L A L I G D D I N R R Y D T E F Q N L L E Q L Q P T A G N A Y E,1
G E I K N C S F N I S T S I R N K V Q K E Y A F F Y K L D I V P T D N D T T S Y T L T S C N T S V I T Q A C P K V S X X X X X X X X X X X X X X X X X X X X X X X,1
A N H N H R I R T N P A V V K T E N S W S N K A K S I C Q Q Q K P Q R R P C S E L L K Y L T T N D D P P H T K P T E T R N S S R D K C T S K K K A H T Q S Q S Q H,1
E G V Q Q E S L E N V F V P S S E T P H A S A P T W P P L K E D A D S A L P R H S V P V P A T E L G S T E L V T T K T A G P E Q X X X X X X X X X X X X X X X X X,1
X X X X X X X X X X X X X X X R K S T G G K A P R K Q L A T K A A R K S A P A T G G V K K P H R Y R P G T V A L R E I R R Y Q K S T E L L I R K L P F Q R L V R E,1
E Q L N K K A E G K A A S T T E L P P E Y L T S P L S Q Q S Q L P P K R D E T A L Q E E E E L Q L A L A L S Q S E A E E K E R M R Q K S A Y T A Y P K A E P T P V,1
T T A T Q T T H L E L Q R G R Q V T V P R A W L L F L R G S L P T F R S S L F L W V R P N G R V G P L V A G R R P S A L S Q G R G Q D L L S T V S I R Y S G H S L,1
R G R G E K R P R S P S S Q S S S S G S P P R R P P P G R R P F F H P V G E A D Y F E Y H Q E G G P D G E P D V P P G A I E Q G P A D D P G E G P S T G P R G Q G,1
Q G V Q Q F P A S V A P A P V L M N Q P P Q I A P K R E R K T I R I R D P N Q G G K D I T E E I M S G A R T A S T P T P P Q T G G S L E P Q P N G E S P Q V A V I,1
